i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
11,1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=3}}"
12,1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=2}}",0,"Question{QuestionCommittee{λ=21/2, rank=3}}",0,"Question{QuestionCommittee{λ=21/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=2}}"
13,1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=5}}",0,"Question{QuestionCommittee{λ=27/8, rank=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=23/4, rank=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=5}}",0,"Question{QuestionCommittee{λ=21/2, rank=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=1}}",0,"Question{QuestionCommittee{λ=21/2, rank=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=3}}"
14,1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=4}}",0,"Question{QuestionCommittee{λ=21/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=21/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=4}}"
15,1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}"
16,1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=2}}",0,"Question{QuestionCommittee{λ=21/2, rank=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=3}}"
17,1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=23/4, rank=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=2}}"
18,1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=3}}"
19,1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=23/4, rank=1}}",0,"Question{QuestionCommittee{λ=21/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=4}}"
20,1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=23/4, rank=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=5}}"
21,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=5}}"
22,1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=3}}"
23,1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=2}}"
24,1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=3}}",0,"Question{QuestionCommittee{λ=21/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=4}}",0,"Question{QuestionCommittee{λ=21/2, rank=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=4}}"
25,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=4}}",0,"Question{QuestionCommittee{λ=23/4, rank=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=4}}",0,"Question{QuestionCommittee{λ=21/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=5}}"
